ComID,Committee,ComShort,cat1,cat2,totspend,totspendout,IE,givingtot,topac,todem,torep,toballot,receivedtot,frompac,fromdem,fromrep,fromother,ComID,Committee,stype,CommCity,CommState,CommZip,CommWeb,RegistrationDate,TerminationDate,begincash2007,endcash2012,ComID,Committee,cat1,cat2,totspend,gave to pacs,received from pacs
40741,NFIB/MN Save Americas Free Enterprise Trust,,pac,,26262.73,26262.7,3806.0,22456.8,,1750.0,20706.8,,27200.0,,,,27200.0,40741,NFIB/MN Save Americas Free Enterprise Trust,Political Committee,Washington,DC,20004,,8/16/1996 10:05,,"$1,665.14 ",,40741,NFIB/MN Save Americas Free Enterprise Trust,pac,biz,"$26,262.73",False,False
30561,North Central States Carpenters PAC,N Central St Carpenters,pac,labor,680014.93,654285.1,22638.6,657376.4,25729.9,545316.5,85830.0,500.0,19261.1,17811.1,,,,30561,North Central States Carpenters PAC,Political Fund,St Paul,MN,55130,,5/3/2000,,"$8,435.08 ","$31,037.32 ",30561,North Central States Carpenters PAC,pac,labor,"$680,014.93",True,True
41023,North Star SFAA-PAC,North Star SFAA,pac,,91905,89655.0,2605.0,89300.0,2250.0,22750.0,64300.0,,165562.5,,,,165562.5,41023,North Star SFAA-PAC,Political Committee,Edina,MN,55742,,1/14/2010 9:31,,,"$54,633.80 ",41023,North Star SFAA-PAC,pac,biz,"$91,905.00",False,True
40994,Northeast ALC PAC,Northeast ALC,pac,labor,13215.35,12485.5,513.0,12702.4,729.9,11972.5,,,93386.2,24214.4,,,69171.9,40994,Northeast ALC PAC,Political Fund,Duluth,MN,55812,www.nealc.org,2/5/2008,,,"$38,893.96 ",40994,Northeast ALC PAC,pac,labor,"$13,215.35",True,True
40069,Northwest Petroleum NPPAC,,pac,,52620,52320.0,,52620.0,300.0,23520.0,28800.0,,,,,,,40069,Northwest Petroleum NPPAC,Political Committee,St Paul,MN,55126-3047,,4/4/1977,,"$12,062.97 ","$30,299.02 ",40069,Northwest Petroleum NPPAC,pac,biz,"$52,620.00",False,True
70035,NRA Political Victory Fund,,pac,,59705.85,59705.9,58705.9,1000.0,,500.0,500.0,,,,,,,70035,NRA Political Victory Fund,Political Committee,Fairfax,VA,22030,,5/15/1990,,"$2,591.01 ","$2,571.52 ",70035,NRA Political Victory Fund,pac,issue,"$59,705.85",False,False
40894,Ottertail Power PAC,Ottertail Power,pac,biz,22925,22725.0,,22925.0,200.0,7875.0,14850.0,,30294.9,,,,30294.9,40894,Ottertail Power PAC,Political Committee,Fergus Falls,MN,56538-0944,,9/20/2002,,"$4,164.87 ","$4,080.47 ",40894,Ottertail Power PAC,pac,biz,"$22,925.00",False,True
70033,OutFront Minnesota Action,OutFront MN,pac,issue,34354.12,24626.9,3726.9,30627.2,9727.2,20900.0,,,61740.0,500.0,3150.0,,58090.0,70033,OutFront Minnesota Action,Political Committee,Minneapolis,MN,55409-1337,www.outfrontaction.org,8/30/2004,,"$3,671.00 ",$742.22 ,70033,OutFront Minnesota Action,pac,issue,"$34,354.12",True,True
30633,OutFront MN Action Independent Expenditure Fund,Outfront MN IE,pac,ie,19551.13,19551.1,19551.1,,,,,,42595.2,28727.2,,,13868.0,30633,OutFront MN Action Independent Expenditure Fund,Independent Expenditure,Minneapolis,MN,55409-1337,,9/23/2010 9:56,,,$0.00 ,30633,OutFront MN Action Independent Expenditure Fund,pac,issue,"$19,551.13",True,False
40246,PAL 9 Natl Assoc of Letter Carriers,,pac,labor,30745,28175.0,,30745.0,2570.0,28175.0,,,4000.0,,,,4000.0,40246,PAL 9 Natl Assoc of Letter Carriers,Political Committee,Coon Rapids,MN,55448-2316,,3/19/1976,,"$11,317.66 ","$8,109.98 ",40246,PAL 9 Natl Assoc of Letter Carriers,pac,labor,"$30,745.00",False,True
30268,People in Construction Political Action Comm,,pac,,21900,21900.0,,21900.0,,11450.0,10450.0,,42400.0,,,,42400.0,30268,People in Construction Political Action Comm,Political Fund,Apple Valley,MN,55124,,12/13/1985,,$868.60 ,"$14,278.13 ",30268,People in Construction Political Action Comm,pac,biz,"$21,900.00",False,False
40016,PharmPAC,PharmPAC,pac,,18300,18300.0,,18300.0,,9350.0,8950.0,,12300.0,,,,12300.0,40016,PharmPAC,Political Committee,St Paul,MN,55114,,7/9/1974,,"$9,745.92 ","$1,969.09 ",40016,PharmPAC,pac,biz,"$18,300.00",False,False
40821,Pine Bend PAC,Pine Bend,pac,,62220,62220.0,,62220.0,,26570.0,35650.0,,84275.0,,,,84275.0,40821,Pine Bend PAC,Political Committee,Burnsville,MN,55337,,7/29/1999,,"$17,671.28 ","$13,159.82 ",40821,Pine Bend PAC,pac,,"$62,220.00",False,False
30239,Pipe Fitters Local 539,,pac,labor,71888.07,68647.0,,71888.1,3241.1,67897.0,750.0,,40673.3,,,,40673.3,30239,Pipe Fitters Local 539,Political Fund,Minneapolis,MN,55414,,5/23/1984,,"$1,708.35 ","$8,507.24 ",30239,Pipe Fitters Local 539,pac,labor,"$71,888.07",False,True
30628,"Planned Parenthood Minnesota, North Dakota, South Dakota Action Fund",Planned Parenthood,pac,ie,159797.43,154797.4,154797.4,5000.0,5000.0,,,,167925.4,,,,167925.4,30628,"Planned Parenthood Minnesota, North Dakota, South Dakota Action Fund",Independent Expenditure,St Paul,MN,55114,plannedparenthoodadvocate.com,8/5/2010 8:24,,,$0.00 ,30628,"Planned Parenthood Minnesota, North Dakota, South Dakota Action Fund",pac,issue,"$159,797.43",False,True
80012,Planned Parenthood of Minn Pol Action Fund,Planned Parenthood 2,pac,,79988.7,60088.7,60088.7,19900.0,19900.0,,,,105890.0,,,,105890.0,80012,Planned Parenthood of Minn Pol Action Fund,Political Fund,St Paul,MN,55114,,7/16/2002,,"$3,458.19 ","$10,552.25 ",80012,Planned Parenthood of Minn Pol Action Fund,pac,issue,"$79,988.70",False,True
30571,Plumbers & Pipefitters Local #589 Pol Action Comm,,pac,labor,18088.28,17200.0,,18088.3,888.3,17200.0,,,,,,,,30571,Plumbers & Pipefitters Local #589 Pol Action Comm,Political Fund,Virginia,MN,55792-3496,,11/20/2001,,"$4,475.96 ",$966.72 ,30571,Plumbers & Pipefitters Local #589 Pol Action Comm,pac,labor,"$18,088.28",False,True
30577,Plumbers & Steamfitters Local 11 PAC Fund,,pac,labor,27288.08,25555.0,,27288.1,1733.1,25555.0,,,14095.6,,,,14095.6,30577,Plumbers & Steamfitters Local 11 PAC Fund,Political Fund,Duluth,MN,55811,,8/29/2002,,"$2,192.86 ","$1,655.68 ",30577,Plumbers & Steamfitters Local 11 PAC Fund,pac,labor,"$27,288.08",False,True
30033,Plumbers Local Union #15 COPE Account,,pac,labor,18517,16217.0,,18517.0,2300.0,16217.0,,,,,,,,30033,Plumbers Local Union #15 COPE Account,Political Fund,Minneapolis,MN,55404,,9/5/1974,,$730.54 ,$136.54 ,30033,Plumbers Local Union #15 COPE Account,pac,labor,"$18,517.00",False,True
30085,Police Officers Fed of Mpls Contingency Fund,Police Fed of Mpls,pac,labor,70750,70750.0,,70750.0,,36000.0,32500.0,,117000.0,,,,117000.0,30085,Police Officers Fed of Mpls Contingency Fund,Political Fund,Minneapolis,MN,55418,mpdfederation.com,10/31/1974,,"$26,255.32 ","$4,339.13 ",30085,Police Officers Fed of Mpls Contingency Fund,pac,labor,"$70,750.00",False,False
30555,Prairie Island Indian Community PAC,Prairie Island Indian,pac,indian,649179,648179.0,,649179.0,1000.0,464679.0,183500.0,,560000.0,,,,560000.0,30555,Prairie Island Indian Community PAC,Political Fund,Welch,MN,55089,,10/30/1996 8:42,,"$8,462.29 ","$2,875.29 ",30555,Prairie Island Indian Community PAC,pac,indian,"$649,179.00",False,True
41047,Pro Jobs Majority,Pro Jobs Majority,pac,ie,784939.76,774939.8,774939.8,10000.0,10000.0,,,,886816.3,5500.0,,,881316.3,41047,Pro Jobs Majority,Independent Expenditure,St Paul,MN,55101,,9/23/2010 8:48,,,"$14,676.50 ",41047,Pro Jobs Majority,pac,biz,"$784,939.76",True,True
41092,Progressive Kick IE,Progressive Kick,pac,ie,46119.07,12772.1,12772.1,33347.0,33347.0,,,,93500.0,,,,93500.0,41092,Progressive Kick IE,Independent Expenditure,Oakland,CA,94612,www.progressivekick.org,9/27/2012 12:39,,,"$46,481.31 ",41092,Progressive Kick IE,pac,prodfl,"$46,119.07",False,True
40981,Progressive Majority Minnesota,Progressive Maj,pac,prodfl,11689.66,11564.7,,11689.7,125.0,11564.7,,,59451.0,10450.0,401.0,,48600.0,40981,Progressive Majority Minnesota,Political Committee,Washington,DC,20006,,4/10/2007,,$0.00 ,$43.42 ,40981,Progressive Majority Minnesota,pac,prodfl,"$11,689.66",True,True
80027,Project 515 PAC,Project 515,pac,,27850,27850.0,,27850.0,,27350.0,500.0,,29247.6,522.6,400.0,,28325.0,80027,Project 515 PAC,Political Fund,Minneapolis,MN,55414,,7/23/2010 16:26,,,$824.84 ,80027,Project 515 PAC,pac,issue,"$27,850.00",True,False
40275,Public Emp Pension Serv Assn (PEPSA) Pol Fund,,pac,,70765,70515.0,,70765.0,250.0,39840.0,30675.0,,16403.1,,,,16403.1,40275,Public Emp Pension Serv Assn (PEPSA) Pol Fund,Political Fund,Inver Grove Heights,MN,55076,pepsa.org,9/13/1974,,"$6,321.48 ","$1,558.05 ",40275,Public Emp Pension Serv Assn (PEPSA) Pol Fund,pac,labor,"$70,765.00",False,True
30654,Public Safety Matters Campaign,Pub Safety Matters,pac,ie,277239.21,277239.2,277239.2,,,,,,307150.0,92500.0,,,214650.0,30654,Public Safety Matters Campaign,Independent Expenditure,St Paul,MN,55130,,10/1/2012 11:03,,,"$1,231.22 ",30654,Public Safety Matters Campaign,pac,labor,"$277,239.21",True,False
40933,Putting Minnesota First,Putting MN First,pac,ie,140850.48,140850.5,140850.5,,,,,,183989.0,130036.4,2952.6,,51000.0,40933,Putting Minnesota First,Independent Expenditure,St Paul,MN,55114,,9/27/2004,,"$3,623.00 ","$10,164.00 ",40933,Putting Minnesota First,pac,prodfl,"$140,850.48",True,False
30151,Retired Peoples Political Action Fund,,pac,,46000,46000.0,,46000.0,,23000.0,23000.0,,14999.0,,,,14999.0,30151,Retired Peoples Political Action Fund,Political Fund,Excelsior,MN,55331,info@mrsea.org,1/10/1980,,"$15,938.00 ","$4,021.81 ",30151,Retired Peoples Political Action Fund,pac,labor,"$46,000.00",False,False
30568,Rice Michels & Walther LLP Political Fund,Rice Michels & Walther,pac,,16896.02,16696.0,,16896.0,200.0,12609.8,4086.2,,55351.6,,719.6,,54632.0,30568,Rice Michels & Walther LLP Political Fund,Political Fund,Minneapolis,MN,55413,,7/24/2001,,$750.32 ,$241.38 ,30568,Rice Michels & Walther LLP Political Fund,pac,biz,"$16,896.02",False,True
30258,RKM&C Fund,RKM&C Fund,pac,lawyers,216342.43,181842.4,,216342.4,34500.0,125175.0,6500.0,10917.4,221409.5,,2461.1,,218948.4,30258,RKM&C Fund,Political Fund,Minneapolis,MN,55402-2015,,3/3/1978,,"$4,088.20 ","$11,936.02 ",30258,RKM&C Fund,pac,lawyers,"$216,342.43",False,True
40098,Road PAC of Minn,Road PAC,pac,,50798.22,40798.2,23135.0,27663.3,10000.0,13338.3,4325.0,,70050.3,5375.3,,,64675.0,40098,Road PAC of Minn,Political Committee,Apple Valley,MN,55124,,8/4/1976,,$197.73 ,"$11,257.92 ",40098,Road PAC of Minn,pac,biz,"$50,798.22",True,True
40238,Rural Electric Political Action Comm,,pac,,78571.4,78321.4,,78571.4,250.0,36150.0,42171.4,,,,,,,40238,Rural Electric Political Action Comm,Political Committee,Maple Grove,MN,55369,,6/17/1981,,"$7,925.12 ","$6,273.92 ",40238,Rural Electric Political Action Comm,pac,biz,"$78,571.40",False,True
40872,Rural Minn Preservation,,pac,,25866.47,25866.5,24466.5,1400.0,,1400.0,,,17665.0,12040.0,1750.0,,3875.0,40872,Rural Minn Preservation,Political Committee,St Paul,MN,55106-1119,,1/29/2002,,"$4,160.10 ",$379.35 ,40872,Rural Minn Preservation,pac,issue,"$25,866.47",True,False
30192,Saint Paul Teachers Pension PAC,St Paul Teachers Pension,pac,labor,91950,90950.0,,91950.0,1000.0,54500.0,36450.0,,64310.0,,,,64310.0,30192,Saint Paul Teachers Pension PAC,Political Fund,St Paul,MN,55104,,6/4/1979,,$136.05 ,"$4,777.00 ",30192,Saint Paul Teachers Pension PAC,pac,labor,"$91,950.00",False,True
30093,SEIU Healthcare Minn (fka SEIU Local 113),SEIU Healthcare,pac,labor,394938.23,96961.4,15008.3,379929.9,297976.9,69293.0,,12660.1,302759.2,11795.3,350.0,,290613.9,30093,SEIU Healthcare Minn (fka SEIU Local 113),Political Fund,St Paul,MN,55102,,1/1/1990,,"$8,950.56 ","$3,712.16 ",30093,SEIU Healthcare Minn (fka SEIU Local 113),pac,labor,"$394,938.23",True,True
30602,SEIU Local 26 Political Fund,SEIU Local,pac,labor,81852.47,15745.0,,81852.5,66107.5,15745.0,,,83994.1,65964.2,,,18029.9,30602,SEIU Local 26 Political Fund,Political Fund,Minneapolis,MN,55414,,4/5/2006,,"$1,857.77 ","$18,190.07 ",30602,SEIU Local 26 Political Fund,pac,labor,"$81,852.47",True,True
30037,SEIU Minn State Council Political Fund,SEIU State Council,pac,labor,2242378.62,1614435.9,109067.7,2133310.9,627942.7,1504118.2,1250.0,,1652327.2,368079.2,12248.0,,1272000.0,30037,SEIU Minn State Council Political Fund,Political Fund,St Paul,MN,55114,,9/5/1974,,"$13,995.89 ","$75,812.52 ",30037,SEIU Minn State Council Political Fund,pac,labor,"$2,242,378.62",True,True
40550,Shakopee Mdewakanton Sioux,Shakopee Mdew. Sioux,pac,indian,1464957,1460957.0,,1464957.0,4000.0,1274207.0,171750.0,15000.0,1175000.0,,,,1175000.0,40550,Shakopee Mdewakanton Sioux,Political Committee,Prior Lake,MN,55372,,2/23/1989,,"$113,803.75 ","$17,642.74 ",40550,Shakopee Mdewakanton Sioux,pac,indian,"$1,464,957.00",False,True
30588,Sheet Metal Workers PAC 10,Sheet Metal Workers,pac,labor,120689.56,119065.0,,120689.6,1624.6,118415.0,650.0,,57000.0,,,,57000.0,30588,Sheet Metal Workers PAC 10,Political Fund,Maplewood,MN,55109,,9/14/2004,,"$5,593.11 ","$2,276.44 ",30588,Sheet Metal Workers PAC 10,pac,labor,"$120,689.56",False,True
80020,Sierra Club Political Committee,Sierra Club,pac,,44924.72,40424.7,39339.7,5585.0,4500.0,725.0,,360.0,41329.0,,,,41329.0,80020,Sierra Club Political Committee,Political Fund,Minneapolis,MN,55406,,7/2/1982,,"$2,687.86 ","$2,095.44 ",80020,Sierra Club Political Committee,pac,issue,"$44,924.72",False,True
70052,SMART PAC,SMART PAC,pac,,16500,16500.0,,16500.0,,9500.0,7000.0,,20400.0,,,,20400.0,70052,SMART PAC,Political Committee,St Paul,MN,55117,,9/27/2010 15:42,,,"$8,751.00 ",70052,SMART PAC,pac,biz,"$16,500.00",False,False
30120,SOF-PAC,SOF,pac,,34250,19250.0,,34250.0,15000.0,4050.0,15200.0,,44915.0,,,,44915.0,30120,SOF-PAC,Political Fund,Eagan,MN,55122,,8/4/1976,,"$1,161.01 ","$1,700.36 ",30120,SOF-PAC,pac,,"$34,250.00",False,True
30637,Somali Action Alliance Political Fund,Somali Action Alliance,pac,ie,44374.96,44375.0,44375.0,,,,,,54575.0,10000.0,,,44575.0,30637,Somali Action Alliance Political Fund,Independent Expenditure,Minneapolis,MN,55406,,10/20/2010 14:16,7/11/2012,,$0.00 ,30637,Somali Action Alliance Political Fund,pac,issue,"$44,374.96",True,False
30234,Sprinkler Fitters Local Union No 417,,pac,labor,18369,17950.0,,18369.0,419.0,17700.0,250.0,,,,,,,30234,Sprinkler Fitters Local Union No 417,Political Fund,Minneapolis,MN,55413,,4/9/1984,,"$5,892.69 ","$1,064.03 ",30234,Sprinkler Fitters Local Union No 417,pac,labor,"$18,369.00",False,True
30556,St Paul Area Chamber of Commerce PAC,St Paul Chamber,pac,biz,12616.67,1616.7,66.7,12550.0,11000.0,,1550.0,,98420.0,2600.0,,,95820.0,30556,St Paul Area Chamber of Commerce PAC,Political Fund,St Paul,MN,55101,,8/13/1997,,"$2,010.87 ","$7,702.84 ",30556,St Paul Area Chamber of Commerce PAC,pac,biz,"$12,616.67",True,True
30154,St Paul Firefighters Local 21 Political Action Committee,St Paul Firefight Loc 21,pac,labor,32400,17000.0,,32400.0,15400.0,16000.0,1000.0,,32332.0,,,,32332.0,30154,St Paul Firefighters Local 21 Political Action Committee,Political Fund,St Paul,MN,55102,,3/25/1980,,"$11,433.49 ","$30,237.82 ",30154,St Paul Firefighters Local 21 Political Action Committee,pac,labor,"$32,400.00",False,True
30325,St Paul Pipefitters Local 455 PAC,St Paul Pipefitters,pac,labor,114717,107340.0,,114717.0,7377.0,106840.0,500.0,,47695.3,,,,47695.3,30325,St Paul Pipefitters Local 455 PAC,Political Fund,St Paul,MN,55114,,8/21/1990,,"$3,446.41 ","$17,364.75 ",30325,St Paul Pipefitters Local 455 PAC,pac,labor,"$114,717.00",False,True
40790,St Paul Regional Labor Federation AFL-CIO (fka St Pl Trds & Lbr Asmbly PAC),St Paul Reg Labor Fed,pac,labor,49729.01,36778.9,1528.9,48200.1,12950.1,35250.0,,,104344.0,43735.1,,,60608.9,40790,St Paul Regional Labor Federation AFL-CIO (fka St Pl Trds & Lbr Asmbly PAC),Political Fund,St Paul,MN,55102,,7/8/1998,,"$26,715.67 ","$47,674.73 ",40790,St Paul Regional Labor Federation AFL-CIO (fka St Pl Trds & Lbr Asmbly PAC),pac,labor,"$49,729.01",True,True
41049,State Fund for Economic Growth LLC,State Fund Econ Growth,pac,ie,200000,0.0,,200000.0,200000.0,,,,250050.0,,,,250050.0,41049,State Fund for Economic Growth LLC,Independent Expenditure,Wayzata,MN,55391,,8/16/2010,,,$50.00 ,41049,State Fund for Economic Growth LLC,pac,biz,"$200,000.00",False,True
30550,Suburban School Emp Local 284 Pol Act Fund,Suburban Sch Local 284,pac,labor,106936.91,15960.5,,106936.9,90976.4,10548.0,,5412.5,35049.4,12049.4,,,23000.0,30550,Suburban School Emp Local 284 Pol Act Fund,Political Fund,South St Paul,MN,55075,,10/31/1994 15:14,,$734.13 ,"$21,205.99 ",30550,Suburban School Emp Local 284 Pol Act Fund,pac,labor,"$106,936.91",True,True
70026,Take Action PAC,Take Action,pac,prodfl,116374.88,109302.9,92946.5,23428.4,7072.0,8919.4,,7437.0,276255.4,204345.4,10060.0,,61850.0,70026,Take Action PAC,Political Committee,St Paul,MN,55114,,8/6/2002,,"$9,973.01 ","$21,354.00 ",70026,Take Action PAC,pac,prodfl,"$116,374.88",True,True
30636,TakeAction Political Fund,TakeAction,pac,ie,389811.98,389812.0,38439.3,351372.7,,,,351372.7,836663.2,9500.0,,,826513.2,30636,TakeAction Political Fund,Independent Expenditure,St Paul,MN,55114,,10/14/2010 16:10,,,$73.41 ,30636,TakeAction Political Fund,pac,prodfl,"$389,811.98",True,False
30622,TCO Political Action Committee,,pac,,25000,25000.0,,25000.0,,8000.0,17000.0,,18200.0,,,,18200.0,30622,TCO Political Action Committee,Political Fund,St Louis Park,MN,55426,,12/5/2008,,,$50.00 ,30622,TCO Political Action Committee,pac,,"$25,000.00",False,False
80023,Teamsters Local 120 DRIVE,Teamsters Local 120,pac,labor,192146,185396.0,,192146.0,6750.0,178596.0,4300.0,,328797.1,328797.1,,,,80023,Teamsters Local 120 DRIVE,Political Fund,Blaine,MN,55434,,12/4/2006,,$0.00 ,"$5,618.70 ",80023,Teamsters Local 120 DRIVE,pac,labor,"$192,146.00",True,True
30225,TRIAL-PAC,TRIAL PAC,pac,lawyers,390513.17,358913.2,1251.3,389261.9,31600.0,307036.9,49375.0,750.0,410213.6,38000.0,2400.0,,369813.6,30225,TRIAL-PAC,Political Fund,Minneapolis,MN,55402,,10/25/1979,,"$3,065.26 ","$10,597.59 ",30225,TRIAL-PAC,pac,lawyers,"$390,513.17",True,True
40810,Twin Cities Republican Assn,,pac,prorpm,10200,10200.0,,10200.0,,,9450.0,,375.0,,,,375.0,40810,Twin Cities Republican Assn,Political Committee,Victoria,MN,55386-9701,TwinCitiesRepublicans.com,10/23/1998,,"$1,586.30 ","$1,247.33 ",40810,Twin Cities Republican Assn,pac,prorpm,"$10,200.00",False,False
70013,TwinWest Chamber of Commerce PAC,TwinWest Chamber,pac,biz,64638.29,23817.6,9817.6,54820.7,40820.7,1250.0,12750.0,,77335.0,1100.0,,,76235.0,70013,TwinWest Chamber of Commerce PAC,Political Committee,Plymouth,MN,55441-8709,www.twinwestpac.com,8/8/1990,,$885.46 ,"$1,357.52 ",70013,TwinWest Chamber of Commerce PAC,pac,biz,"$64,638.29",True,True
30083,U A Plumbers Local #34 Political Fund,UA Plumbers Loc 34,pac,labor,27500,25900.0,,27500.0,1600.0,25600.0,300.0,,22053.5,,,300.0,21753.5,30083,U A Plumbers Local #34 Political Fund,Political Fund,St Paul,MN,55102-1069,,10/31/1974,,"$2,726.56 ","$11,854.62 ",30083,U A Plumbers Local #34 Political Fund,pac,labor,"$27,500.00",False,True
41001,UFCW Active Ballot Club,,pac,labor,107350,107350.0,,107350.0,,107350.0,,,,,,,,41001,UFCW Active Ballot Club,Political Committee,Washington,DC,20006-1598,,6/30/2008,,,$0.00 ,41001,UFCW Active Ballot Club,pac,labor,"$107,350.00",False,False
30606,UNITE HERE TIP State and Local Fund-MN,UNITE HERE,pac,labor,52500,15000.0,,52500.0,37500.0,15000.0,,,7994955.5,,,,7994955.5,30606,UNITE HERE TIP State and Local Fund-MN,Political Fund,New York,NY,10001,,6/30/2006,,"$1,248,643.79 ","$776,737.04 ",30606,UNITE HERE TIP State and Local Fund-MN,pac,labor,"$52,500.00",False,True
30174,United Food & Commerical Workers Council 6,,pac,labor,73706,73706.0,,73706.0,,73206.0,500.0,,24506.7,,,,24506.7,30174,United Food & Commerical Workers Council 6,Political Fund,Schaumburg,IL,60173-2412,,4/30/1981,,"$5,510.10 ","$21,752.48 ",30174,United Food & Commerical Workers Council 6,pac,labor,"$73,706.00",False,False
40745,United Steelworkers District 11 Non-Federal Acct,United Steelworkers,pac,labor,104000,77000.0,,104000.0,27000.0,77000.0,,,247244.3,4734.3,,,242510.0,40745,United Steelworkers District 11 Non-Federal Acct,Political Fund,Minneapolis,MN,55414,,2/26/1996 11:03,,"$1,400.00 ",$494.00 ,40745,United Steelworkers District 11 Non-Federal Acct,pac,labor,"$104,000.00",True,True
30019,UTU PAC-MN,UTU,pac,labor,92975,92275.0,,92975.0,700.0,91825.0,450.0,,54675.1,,,,54675.1,30019,UTU PAC-MN,Political Fund,St Paul,MN,55102,,8/19/1974,,"$2,831.07 ","$1,021.02 ",30019,UTU PAC-MN,pac,labor,"$92,975.00",False,True
80005,VET-PAC of Minn,,pac,,34400,34200.0,,34400.0,200.0,20350.0,13850.0,,740.0,,,,740.0,80005,VET-PAC of Minn,Political Fund,South St Paul,MN,55075,,11/7/1984,,"$19,163.60 ","$4,980.80 ",80005,VET-PAC of Minn,pac,issue,"$34,400.00",False,True
41021,VOICES of Conservative Women State PAC (VOICESPAC),VOICES Conservative Women,pac,prorpm,59204.39,56204.4,45682.7,13521.7,3000.0,,10521.7,,104133.9,1750.0,,4300.0,98083.9,41021,VOICES of Conservative Women State PAC (VOICESPAC),Political Committee,Maple Grove,MN,55311,www.voicesofconservativewomen.org,11/30/2009 14:33,,,"$7,661.79 ",41021,VOICES of Conservative Women State PAC (VOICESPAC),pac,prorpm,"$59,204.39",True,True
30191,VOTE - 66,Vote-66,pac,labor,26800,18600.0,,26800.0,8200.0,18600.0,,,27500.0,500.0,,,27000.0,30191,VOTE - 66,Political Fund,Duluth,MN,55802,,7/27/1982,,"$19,576.83 ","$27,457.67 ",30191,VOTE - 66,pac,labor,"$26,800.00",True,True
41050,Vote Racino Now Committee,Vote Racino Now,pac,ie,121761.36,121761.4,121761.4,,,,,,155565.2,,,,155565.2,41050,Vote Racino Now Committee,Independent Expenditure,Janesville,MN,56048,,10/12/2010 13:54,12/31/2010,,,41050,Vote Racino Now Committee,pac,issue,"$121,761.36",False,False
40537,Waste Management PAC of Minn,,pac,biz,11250,11250.0,,11250.0,,5550.0,5700.0,,10400.0,,,,10400.0,40537,Waste Management PAC of Minn,Political Committee,Lakeville,MN,55044,,10/21/1988,,"$4,408.87 ","$3,531.67 ",40537,Waste Management PAC of Minn,pac,biz,"$11,250.00",False,False
30625,WIN Minnesota Political Action Fund,WIN Minnesota,pac,ie,5697488.3,0.0,,5697488.3,5697488.3,,,,5737990.7,230461.9,,,5507528.8,30625,WIN Minnesota Political Action Fund,Independent Expenditure,St Paul,MN,55104,,12/16/2009 16:11,,,$8.01 ,30625,WIN Minnesota Political Action Fund,pac,prodfl,"$5,697,488.30",True,True
30345,Winthrop & Weinstine PA Political Fund,Winthrop & Weinstine,pac,,29210.63,26810.6,,29210.6,2400.0,12080.0,13550.0,750.0,41950.0,,,,41950.0,30345,Winthrop & Weinstine PA Political Fund,Political Fund,Minneapolis,MN,55402-4629,,6/16/1992,,$364.74 ,"$3,564.14 ",30345,Winthrop & Weinstine PA Political Fund,pac,biz,"$29,210.63",False,True
40268,womenwinning State PAC,womenwinning,pac,prodfl,59900,59900.0,4000.0,55900.0,,55900.0,,,535494.0,15675.0,13687.5,,506131.5,40268,womenwinning State PAC,Political Committee,St Paul,MN,55114,,1/1/1990,,"$5,343.86 ","$16,527.49 ",40268,womenwinning State PAC,pac,prodfl,"$59,900.00",True,False
30623,Working America Minn Political Committee,Working America MN,pac,ie,272370.42,272370.4,272370.4,,,,,,487875.4,304207.2,,,183668.2,30623,Working America Minn Political Committee,Independent Expenditure,Washington,DC,20006,workingamerica.org,9/2/2009 16:18,,,($500.00),30623,Working America Minn Political Committee,pac,labor,"$272,370.42",True,False
30618,Working Families Fund,Working Families,pac,,20893.51,13393.5,543.5,20350.0,7500.0,12650.0,,200.0,61541.9,8519.8,,,53022.1,30618,Working Families Fund,Political Fund,Rochester,MN,55904,,12/17/2007,,$0.00 ,"$29,614.20 ",30618,Working Families Fund,pac,,"$20,893.51",True,True
40877,Xcel Energy Employees PAC (fka Power PAC),Xcel,pac,biz,100890,100890.0,,100890.0,,44240.0,56650.0,,112161.7,,,,112161.7,40877,Xcel Energy Employees PAC (fka Power PAC),Political Committee,Edina,MN,55436,,3/29/2002,,$383.11 ,"$4,082.45 ",40877,Xcel Energy Employees PAC (fka Power PAC),pac,biz,"$100,890.00",False,False
